user_id,id_student,code_module,code_presentation,final_result,gender,age,ufv_field,ufv_course_code,ufv_course_name,ufv_level,highest_education,imd_band,num_of_prev_attempts,studied_credits,disability
user8702,383347,GGG,2013J,Distinction,F,22,Creative Arts and Design,arts155,arts155 - Color Theory,Beginner,Lower Than A Level,20-30%,0,30,Y
user0475,292775,AAA,2014J,Pass,F,21,Creative Arts and Design,arts115,arts115 - Drawing I,Beginner,A Level or Equivalent,40-50%,0,60,N
user8899,493822,EEE,2013J,Distinction,F,35,Business and Management,bus105,bus105 - Principles of Management,Beginner,No Formal quals,30-40%,0,45,N
user3818,588432,BBB,2013J,Distinction,F,20,Creative Arts and Design,arts175,arts175 - 3D Modeling,Beginner,A Level or Equivalent,60-70%,0,60,N
user7318,651863,FFF,2014J,Withdrawn,F,20,Business and Management,bus340,bus340 - Financial Accounting,Senior,Lower Than A Level,80-90%,0,120,N
user8295,2207474,BBB,2014J,Withdrawn,F,18,Computer science,comp320,comp320 - Intro to Programming,Senior,Lower Than A Level,50-60%,0,60,N
user6475,492579,FFF,2014J,Withdrawn,F,21,Computer science,comp340,comp340 - Data Structures,Senior,Lower Than A Level,50-60%,0,60,N
user2356,2231614,FFF,2013B,Pass,F,21,Media and Communications,media125,media125 - Public Speaking,Beginner,A Level or Equivalent,10-20,0,60,N
user5384,612841,DDD,2013J,Withdrawn,M,22,Computer science,comp360,comp360 - Algorithms,Senior,A Level or Equivalent,90-100%,0,120,N
user0506,337748,GGG,2014B,Pass,F,22,Business and Management,bus135,bus135 - Organizational Behavior,Beginner,A Level or Equivalent,10-20,0,30,N
user1682,539232,BBB,2013B,Withdrawn,F,18,Media and Communications,media230,media230 - PR Fundamentals,Medium,A Level or Equivalent,80-90%,0,120,N
user4127,600470,BBB,2013J,Pass,F,23,Media and Communications,media135,media135 - Digital Journalism,Beginner,HE Qualification,10-20,0,120,N
user1228,485399,BBB,2013B,Distinction,F,24,Business and Management,bus135,bus135 - Organizational Behavior,Beginner,Lower Than A Level,70-80%,1,180,N
user1073,423317,EEE,2014J,Withdrawn,F,21,Business and Management,bus210,bus210 - Corporate Finance,Medium,A Level or Equivalent,0-10%,0,60,N
user6459,483315,BBB,2014J,Withdrawn,F,27,Business and Management,bus300,bus300 - HR Management,Senior,Lower Than A Level,70-80%,0,60,N
user1711,540780,BBB,2013B,Distinction,F,27,Business and Management,bus230,bus230 - Entrepreneurship,Medium,A Level or Equivalent,50-60%,0,60,N
user7964,691026,DDD,2014J,Fail,F,19,Computer science,comp240,comp240 - Web Development,Medium,A Level or Equivalent,40-50%,0,60,N
user5556,620486,FFF,2014B,Pass,F,32,Computer science,comp240,comp240 - Web Development,Medium,A Level or Equivalent,40-50%,0,90,N
user3550,576935,FFF,2014J,Fail,F,20,Business and Management,bus230,bus230 - Entrepreneurship,Medium,Lower Than A Level,50-60%,2,60,N
user8005,692502,BBB,2014J,Distinction,F,24,History and Culture,hist105,hist105 - World History,Beginner,HE Qualification,0-10%,0,60,N
user3681,582940,BBB,2013J,Pass,F,20,Business and Management,bus320,bus320 - Principles of Management,Senior,Lower Than A Level,60-70%,0,60,N
user7035,639724,BBB,2014J,Pass,F,20,Media and Communications,media320,media320 - Communication Strategies,Senior,Lower Than A Level,30-40%,0,90,N
user4183,602666,BBB,2014J,Pass,F,25,Business and Management,bus275,bus275 - Supply Chain,Medium,A Level or Equivalent,20-30%,1,90,Y
user0794,165243,GGG,2014B,Fail,F,19,Creative Arts and Design,arts115,arts115 - Drawing I,Beginner,Lower Than A Level,30-40%,0,30,N
user0541,398171,CCC,2014J,Pass,M,23,Business and Management,bus320,bus320 - Principles of Management,Senior,A Level or Equivalent,80-90%,1,60,N
user5237,587524,BBB,2014B,Pass,F,28,Business and Management,bus260,bus260 - Project Management,Medium,A Level or Equivalent,30-40%,0,120,N
user5079,550269,DDD,2013J,Pass,F,20,Business and Management,bus210,bus210 - Corporate Finance,Medium,A Level or Equivalent,30-40%,0,120,N
user7410,654545,FFF,2014J,Distinction,F,32,Computer science,comp105,comp105 - Intro to Programming,Beginner,A Level or Equivalent,20-30%,0,60,N
user2133,556349,FFF,2013J,Fail,F,25,Business and Management,bus240,bus240 - Strategic Management,Medium,Lower Than A Level,10-20,1,120,N
user8651,353066,FFF,2013J,Distinction,F,18,Creative Arts and Design,arts240,arts240 - Motion Graphics,Medium,A Level or Equivalent,30-40%,0,90,N
user7218,648807,BBB,2014J,Distinction,F,20,Computer science,comp240,comp240 - Web Development,Medium,A Level or Equivalent,40-50%,0,120,N
user1611,535328,FFF,2013B,Pass,F,21,History and Culture,hist155,hist155 - History of Science,Beginner,A Level or Equivalent,60-70%,0,60,N
user8230,699498,FFF,2014J,Pass,F,21,Computer science,comp320,comp320 - Intro to Programming,Senior,Lower Than A Level,10-20,0,60,N
user8565,261265,FFF,2014B,Withdrawn,F,23,Computer science,comp275,comp275 - Computer Security,Medium,Lower Than A Level,70-80%,0,120,N
user5354,609596,BBB,2014B,Pass,F,20,Computer science,comp230,comp230 - Software Engineering,Medium,Lower Than A Level,60-70%,0,60,N
user4279,606355,BBB,2013J,Pass,F,22,Business and Management,bus285,bus285 - Business Law,Medium,A Level or Equivalent,50-60%,0,120,N
user1584,534360,FFF,2013B,Fail,F,18,Business and Management,bus125,bus125 - Marketing Basics,Beginner,Lower Than A Level,70-80%,0,60,N
user7688,681384,DDD,2014J,Pass,F,19,Creative Arts and Design,arts105,arts105 - Design Fundamentals,Beginner,A Level or Equivalent,30-40%,0,60,N
user7751,683987,DDD,2014J,Fail,F,24,Computer science,comp115,comp115 - Data Structures,Beginner,A Level or Equivalent,70-80%,0,60,N
user2342,1996746,BBB,2013B,Pass,M,34,History and Culture,hist115,hist115 - Canadian History,Beginner,Lower Than A Level,60-70%,3,120,N
user3153,530112,EEE,2014J,Fail,F,29,Business and Management,bus275,bus275 - Supply Chain,Medium,Lower Than A Level,40-50%,0,120,N
user2039,552939,DDD,2013J,Pass,F,18,Computer science,comp210,comp210 - Machine Learning,Medium,Lower Than A Level,40-50%,0,60,N
user4711,140719,DDD,2013B,Pass,F,18,Media and Communications,media210,media210 - Media Ethics,Medium,A Level or Equivalent,50-60%,0,90,N
user2165,557024,FFF,2013B,Pass,F,18,Computer science,comp320,comp320 - Intro to Programming,Senior,A Level or Equivalent,70-80%,0,180,N
user4604,2455578,DDD,2013B,Fail,F,19,History and Culture,hist340,hist340 - Canadian History,Senior,HE Qualification,30-40%,0,60,N
user1458,521081,GGG,2014J,Withdrawn,F,22,Computer science,comp105,comp105 - Intro to Programming,Beginner,A Level or Equivalent,20-30%,0,30,N
user8164,696890,DDD,2014J,Pass,F,25,Business and Management,bus155,bus155 - Operations Management,Beginner,A Level or Equivalent,10-20,0,90,N
user0055,147793,EEE,2013J,Fail,F,30,Computer science,comp230,comp230 - Software Engineering,Medium,Lower Than A Level,80-90%,0,60,N
user1198,480382,EEE,2014J,Distinction,F,18,Computer science,comp105,comp105 - Intro to Programming,Beginner,Lower Than A Level,70-80%,0,60,N
user7416,654856,FFF,2014J,Withdrawn,F,19,Computer science,comp300,comp300 - Data Mining,Senior,Lower Than A Level,10-20,0,120,Y
user4797,321121,DDD,2013B,Fail,F,19,Business and Management,bus230,bus230 - Entrepreneurship,Medium,HE Qualification,70-80%,0,60,N
user1722,541231,CCC,2014J,Pass,F,18,History and Culture,hist320,hist320 - World History,Senior,HE Qualification,20-30%,0,60,N
user7520,675085,FFF,2014J,Fail,F,20,Business and Management,bus125,bus125 - Marketing Basics,Beginner,A Level or Equivalent,0-10%,0,120,N
user7450,656187,FFF,2014J,Distinction,F,20,Creative Arts and Design,arts135,arts135 - Typography,Beginner,A Level or Equivalent,30-40%,0,120,N
user1003,384909,EEE,2014J,Pass,F,21,History and Culture,hist230,hist230 - Asian Civilizations,Medium,Lower Than A Level,50-60%,0,60,N
user6888,614405,DDD,2014B,Pass,F,22,Computer science,comp275,comp275 - Computer Security,Medium,A Level or Equivalent,30-40%,0,60,N
user6652,573554,GGG,2013J,Withdrawn,F,26,Media and Communications,media115,media115 - Media Writing,Beginner,Lower Than A Level,20-30%,0,30,N
user1878,547757,BBB,2013B,Withdrawn,F,21,Business and Management,bus155,bus155 - Operations Management,Beginner,A Level or Equivalent,40-50%,0,60,N
user2364,2273828,FFF,2013B,Fail,F,18,History and Culture,hist300,hist300 - Global Migrations,Senior,A Level or Equivalent,50-60%,0,60,N
user0584,533068,AAA,2014J,Withdrawn,F,33,History and Culture,hist125,hist125 - Cultural Studies,Beginner,HE Qualification,90-100%,0,60,N
user2785,390958,BBB,2013J,Fail,F,31,Computer science,comp230,comp230 - Software Engineering,Medium,A Level or Equivalent,50-60%,0,60,N
user2717,342685,FFF,2014J,Pass,F,18,Computer science,comp340,comp340 - Data Structures,Senior,HE Qualification,80-90%,0,120,N
user3190,536666,FFF,2013J,Pass,F,35,Business and Management,bus135,bus135 - Organizational Behavior,Beginner,Lower Than A Level,30-40%,0,60,N
user3362,566407,CCC,2014J,Pass,F,24,Business and Management,bus285,bus285 - Business Law,Medium,HE Qualification,20-30%,0,60,N
user4961,483485,BBB,2014B,Pass,F,20,History and Culture,hist230,hist230 - Asian Civilizations,Medium,Lower Than A Level,70-80%,0,60,Y
user2032,552822,BBB,2013B,Pass,F,19,Business and Management,bus175,bus175 - Business Analytics,Beginner,Lower Than A Level,50-60%,0,60,N
user1125,444784,CCC,2014B,Distinction,F,22,History and Culture,hist125,hist125 - Cultural Studies,Beginner,HE Qualification,70-80%,0,90,N
user2451,2591421,DDD,2013J,Fail,F,20,Business and Management,bus210,bus210 - Corporate Finance,Medium,Post Graduate Qualification,90-100%,0,60,N
user1368,509226,BBB,2013B,Withdrawn,F,18,Business and Management,bus275,bus275 - Supply Chain,Medium,Lower Than A Level,60-70%,0,120,N
user3775,586854,FFF,2013J,Distinction,M,21,Creative Arts and Design,arts260,arts260 - Portfolio Studio,Medium,Lower Than A Level,80-90%,0,90,N
user1035,400474,EEE,2014J,Withdrawn,M,33,Business and Management,bus105,bus105 - Principles of Management,Beginner,A Level or Equivalent,60-70%,0,60,Y
user5338,607380,DDD,2013J,Distinction,F,23,Computer science,comp320,comp320 - Intro to Programming,Senior,Lower Than A Level,20-30%,0,60,N
user4805,327003,FFF,2013J,Withdrawn,F,19,Media and Communications,media155,media155 - Social Media,Beginner,A Level or Equivalent,30-40%,0,60,N
user8694,378920,EEE,2013J,Pass,F,20,Business and Management,bus125,bus125 - Marketing Basics,Beginner,Lower Than A Level,20-30%,0,60,N
user0068,174782,AAA,2013J,Pass,F,18,Business and Management,bus300,bus300 - HR Management,Senior,HE Qualification,90-100%,0,60,N
user7073,642834,FFF,2014J,Withdrawn,F,18,Business and Management,bus175,bus175 - Business Analytics,Beginner,Lower Than A Level,20-30%,0,120,Y
user3509,574810,CCC,2014J,Pass,F,23,Computer science,comp275,comp275 - Computer Security,Medium,A Level or Equivalent,50-60%,0,60,N
user4170,602032,DDD,2013B,Distinction,F,30,Business and Management,bus115,bus115 - Financial Accounting,Beginner,A Level or Equivalent,60-70%,1,210,N
user8105,695047,BBB,2014J,Pass,F,30,Business and Management,bus135,bus135 - Organizational Behavior,Beginner,Lower Than A Level,40-50%,0,60,N
user0938,341235,BBB,2013B,Distinction,F,31,Computer science,comp240,comp240 - Web Development,Medium,Lower Than A Level,50-60%,0,60,N
user8472,135330,GGG,2013J,Withdrawn,F,18,Business and Management,bus175,bus175 - Business Analytics,Beginner,Lower Than A Level,40-50%,0,30,N
user2510,72057,CCC,2014J,Pass,F,23,Media and Communications,media105,media105 - Communication Strategies,Beginner,Lower Than A Level,60-70%,0,60,Y
user4482,1340766,BBB,2013J,Withdrawn,F,23,Business and Management,bus275,bus275 - Supply Chain,Medium,A Level or Equivalent,60-70%,0,60,N
user6489,496381,FFF,2014J,Pass,F,20,Creative Arts and Design,arts105,arts105 - Design Fundamentals,Beginner,HE Qualification,0-10%,0,150,N
user2597,235428,FFF,2013B,Pass,F,21,Creative Arts and Design,arts300,arts300 - UX Design,Senior,HE Qualification,30-40%,0,90,N
user2599,240993,DDD,2014B,Pass,F,29,Creative Arts and Design,arts175,arts175 - 3D Modeling,Beginner,A Level or Equivalent,50-60%,0,60,N
user0072,180753,AAA,2013J,Fail,F,27,Computer science,comp105,comp105 - Intro to Programming,Beginner,A Level or Equivalent,30-40%,0,120,N
user7339,652366,DDD,2014B,Pass,F,19,Business and Management,bus260,bus260 - Project Management,Medium,A Level or Equivalent,80-90%,0,60,N
user6088,1955634,BBB,2014B,Distinction,F,24,History and Culture,hist210,hist210 - Middle East History,Medium,HE Qualification,80-90%,0,60,N
user3399,569862,EEE,2014J,Pass,F,26,History and Culture,hist115,hist115 - Canadian History,Beginner,HE Qualification,0-10%,0,120,N
user1659,537464,GGG,2014J,Pass,F,20,Business and Management,bus105,bus105 - Principles of Management,Beginner,Lower Than A Level,30-40%,0,30,N
user4586,2363875,BBB,2013J,Fail,M,21,Business and Management,bus340,bus340 - Financial Accounting,Senior,HE Qualification,50-60%,0,60,N
user4068,598253,BBB,2013J,Pass,F,21,Business and Management,bus360,bus360 - Marketing Basics,Senior,A Level or Equivalent,30-40%,0,60,N
user5087,553437,FFF,2013J,Pass,M,32,Creative Arts and Design,arts320,arts320 - Design Fundamentals,Senior,A Level or Equivalent,70-80%,0,60,N
user8653,353804,CCC,2014B,Pass,F,23,Business and Management,bus115,bus115 - Financial Accounting,Beginner,HE Qualification,30-40%,0,60,N
user1723,541232,GGG,2014J,Distinction,F,18,History and Culture,hist285,hist285 - Medieval Worlds,Medium,Lower Than A Level,40-50%,0,30,N
user7736,683592,DDD,2014J,Distinction,F,19,Business and Management,bus275,bus275 - Supply Chain,Medium,HE Qualification,60-70%,0,60,N
user3084,518223,EEE,2014J,Pass,F,18,Business and Management,bus175,bus175 - Business Analytics,Beginner,A Level or Equivalent,70-80%,0,60,N
user2028,552701,FFF,2013B,Pass,F,21,Business and Management,bus210,bus210 - Corporate Finance,Medium,A Level or Equivalent,,0,60,N
user3913,592854,DDD,2013B,Pass,F,22,Business and Management,bus155,bus155 - Operations Management,Beginner,HE Qualification,50-60%,0,60,N
user2319,1659662,FFF,2013J,Pass,F,19,Computer science,comp360,comp360 - Algorithms,Senior,A Level or Equivalent,30-40%,0,60,N
user4319,607735,DDD,2013B,Withdrawn,F,27,Business and Management,bus175,bus175 - Business Analytics,Beginner,A Level or Equivalent,30-40%,0,60,N
user0878,290550,BBB,2013B,Fail,F,20,Business and Management,bus175,bus175 - Business Analytics,Beginner,A Level or Equivalent,80-90%,0,120,N
user1395,512805,GGG,2014J,Distinction,F,34,History and Culture,hist175,hist175 - Indigenous Histories,Beginner,Lower Than A Level,0-10%,0,30,N
user0700,2630087,EEE,2014B,Pass,F,19,Creative Arts and Design,arts125,arts125 - Digital Media,Beginner,Lower Than A Level,20-30%,0,60,N
user1414,514951,CCC,2014J,Fail,F,20,History and Culture,hist340,hist340 - Canadian History,Senior,Lower Than A Level,30-40%,0,180,Y
user1120,443108,CCC,2014B,Fail,F,20,Media and Communications,media115,media115 - Media Writing,Beginner,A Level or Equivalent,30-40%,0,90,N
user0967,363401,EEE,2014J,Distinction,M,32,Computer science,comp240,comp240 - Web Development,Medium,HE Qualification,90-100%,0,60,N
user0221,581129,CCC,2014B,Fail,F,21,Media and Communications,media240,media240 - Podcasting,Medium,A Level or Equivalent,30-40%,0,90,Y
user0566,447481,EEE,2014B,Fail,F,18,Media and Communications,media320,media320 - Communication Strategies,Senior,HE Qualification,80-90%,0,30,N
user3594,578546,FFF,2013J,Distinction,F,18,Creative Arts and Design,arts275,arts275 - Illustration,Medium,Lower Than A Level,40-50%,1,60,N
user3574,577680,DDD,2013B,Pass,F,20,Media and Communications,media135,media135 - Digital Journalism,Beginner,A Level or Equivalent,90-100%,0,60,Y
user0819,203108,EEE,2014B,Fail,F,26,Business and Management,bus175,bus175 - Business Analytics,Beginner,Lower Than A Level,60-70%,0,60,N
user1120,443108,DDD,2013J,Pass,F,20,Media and Communications,media125,media125 - Public Speaking,Beginner,A Level or Equivalent,30-40%,0,90,N
user1125,444784,EEE,2014J,Fail,F,22,History and Culture,hist155,hist155 - History of Science,Beginner,A Level or Equivalent,80-90%,0,60,Y
user7773,684736,DDD,2014J,Fail,F,20,Creative Arts and Design,arts285,arts285 - Game Art,Medium,A Level or Equivalent,50-60%,0,60,N
user5594,622538,DDD,2013J,Fail,F,20,Business and Management,bus340,bus340 - Financial Accounting,Senior,A Level or Equivalent,0-10%,0,180,Y
user6871,610545,BBB,2014J,Pass,F,25,Business and Management,bus210,bus210 - Corporate Finance,Medium,A Level or Equivalent,60-70%,0,60,N
user4086,598969,FFF,2013J,Pass,F,23,Business and Management,bus115,bus115 - Financial Accounting,Beginner,Lower Than A Level,80-90%,0,120,N
user6465,484490,BBB,2014J,Pass,F,24,Media and Communications,media125,media125 - Public Speaking,Beginner,A Level or Equivalent,40-50%,0,60,N
user1989,551172,CCC,2014J,Fail,F,22,Creative Arts and Design,arts125,arts125 - Digital Media,Beginner,HE Qualification,10-20,0,60,N
user0865,272580,CCC,2014B,Withdrawn,F,20,Business and Management,bus115,bus115 - Financial Accounting,Beginner,Lower Than A Level,20-30%,0,90,N
user8317,2292824,DDD,2014J,Distinction,F,21,Computer science,comp240,comp240 - Web Development,Medium,A Level or Equivalent,90-100%,0,120,N
user6630,569981,FFF,2014J,Pass,F,30,Business and Management,bus210,bus210 - Corporate Finance,Medium,HE Qualification,20-30%,0,60,N
user2095,555035,BBB,2013B,Withdrawn,F,19,Computer science,comp230,comp230 - Software Engineering,Medium,Lower Than A Level,0-10%,0,120,N
user4384,610449,FFF,2013J,Withdrawn,F,24,Media and Communications,media275,media275 - Brand Storytelling,Medium,A Level or Equivalent,40-50%,0,60,N
user4743,242390,DDD,2013B,Pass,F,30,History and Culture,hist240,hist240 - Public History,Medium,HE Qualification,30-40%,0,80,N
user6484,495239,FFF,2014J,Distinction,F,18,Computer science,comp285,comp285 - Cloud Computing,Medium,Lower Than A Level,60-70%,0,60,N
user5592,622498,DDD,2013J,Fail,M,25,Media and Communications,media105,media105 - Communication Strategies,Beginner,Lower Than A Level,0-10%,0,60,N
user0077,185439,EEE,2013J,Fail,F,21,Creative Arts and Design,arts240,arts240 - Motion Graphics,Medium,A Level or Equivalent,40-50%,0,60,N
user6505,506679,DDD,2014B,Withdrawn,F,27,Creative Arts and Design,arts135,arts135 - Typography,Beginner,Lower Than A Level,30-40%,0,60,N
user0262,1860318,EEE,2013J,Pass,M,20,Computer science,comp340,comp340 - Data Structures,Senior,A Level or Equivalent,20-30%,0,60,N
user3021,507016,BBB,2013J,Distinction,F,18,Business and Management,bus260,bus260 - Project Management,Medium,A Level or Equivalent,40-50%,0,90,N
user8156,696692,BBB,2014J,Distinction,F,20,Creative Arts and Design,arts300,arts300 - UX Design,Senior,A Level or Equivalent,60-70%,0,60,N
user7154,647393,DDD,2014B,Withdrawn,F,18,Business and Management,bus275,bus275 - Supply Chain,Medium,A Level or Equivalent,80-90%,0,60,N
user4141,600856,BBB,2013J,Withdrawn,F,21,Computer science,comp340,comp340 - Data Structures,Senior,A Level or Equivalent,20-30%,0,60,Y
user0615,696073,CCC,2014B,Withdrawn,F,24,Computer science,comp230,comp230 - Software Engineering,Medium,HE Qualification,90-100%,0,30,N
user0962,360489,EEE,2014J,Distinction,F,19,History and Culture,hist135,hist135 - Modern Europe,Beginner,A Level or Equivalent,50-60%,0,30,N
user0490,309142,FFF,2014B,Fail,F,21,Business and Management,bus300,bus300 - HR Management,Senior,HE Qualification,,0,120,N
user8242,1419671,FFF,2014J,Pass,F,22,Creative Arts and Design,arts210,arts210 - Photography,Medium,A Level or Equivalent,50-60%,0,60,N
user1437,517701,EEE,2014J,Pass,F,25,Computer science,comp105,comp105 - Intro to Programming,Beginner,Lower Than A Level,50-60%,0,30,N
user3946,593712,DDD,2013B,Pass,F,27,Creative Arts and Design,arts135,arts135 - Typography,Beginner,A Level or Equivalent,40-50%,2,250,N
user7819,686633,BBB,2014J,Fail,F,21,History and Culture,hist105,hist105 - World History,Beginner,Lower Than A Level,20-30%,0,60,N
user1005,386348,CCC,2014B,Withdrawn,F,21,Business and Management,bus285,bus285 - Business Law,Medium,A Level or Equivalent,60-70%,0,60,N
user5322,605771,BBB,2014J,Pass,F,20,Computer science,comp210,comp210 - Machine Learning,Medium,A Level or Equivalent,40-50%,1,60,Y
user4577,2299338,FFF,2013J,Pass,F,20,Media and Communications,media275,media275 - Brand Storytelling,Medium,Lower Than A Level,0-10%,0,60,N
user8871,485374,CCC,2014B,Fail,F,21,Business and Management,bus105,bus105 - Principles of Management,Beginner,A Level or Equivalent,60-70%,0,60,N
user3579,577914,FFF,2013J,Distinction,F,35,Creative Arts and Design,arts320,arts320 - Design Fundamentals,Senior,Lower Than A Level,90-100%,0,130,N
user6632,570484,BBB,2014J,Withdrawn,F,31,Business and Management,bus240,bus240 - Strategic Management,Medium,HE Qualification,20-30%,0,60,N
user3959,594056,DDD,2013B,Pass,F,21,History and Culture,hist210,hist210 - Middle East History,Medium,HE Qualification,10-20,0,60,N
user0694,2595841,EEE,2014B,Pass,F,18,Business and Management,bus240,bus240 - Strategic Management,Medium,Lower Than A Level,0-10%,0,60,N
user4288,606450,BBB,2013J,Pass,F,23,Creative Arts and Design,arts275,arts275 - Illustration,Medium,Lower Than A Level,30-40%,0,60,N
user1971,550597,CCC,2014J,Pass,F,20,Creative Arts and Design,arts155,arts155 - Color Theory,Beginner,Lower Than A Level,10-20,0,60,N
user5217,581647,FFF,2014B,Pass,F,25,Business and Management,bus105,bus105 - Principles of Management,Beginner,Lower Than A Level,60-70%,0,90,N
user8607,308918,GGG,2013J,Pass,F,22,Computer science,comp115,comp115 - Data Structures,Beginner,Lower Than A Level,0-10%,0,30,Y
user1487,525543,CCC,2014J,Pass,F,21,History and Culture,hist105,hist105 - World History,Beginner,Post Graduate Qualification,50-60%,0,210,N
user1985,551032,FFF,2013B,Pass,F,27,Business and Management,bus340,bus340 - Financial Accounting,Senior,Lower Than A Level,,0,120,N
user2027,552667,FFF,2014B,Withdrawn,F,21,History and Culture,hist260,hist260 - Historiography,Medium,Lower Than A Level,20-30%,0,120,N
user4964,484821,FFF,2013J,Pass,F,26,Business and Management,bus115,bus115 - Financial Accounting,Beginner,A Level or Equivalent,60-70%,0,100,N
user4263,605594,DDD,2013B,Pass,F,18,Business and Management,bus260,bus260 - Project Management,Medium,A Level or Equivalent,10-20,0,60,N
user5099,556853,FFF,2013J,Withdrawn,F,27,Creative Arts and Design,arts175,arts175 - 3D Modeling,Beginner,A Level or Equivalent,70-80%,0,60,N
user4276,606194,FFF,2013J,Distinction,F,22,Business and Management,bus240,bus240 - Strategic Management,Medium,Lower Than A Level,80-90%,0,60,N
user0440,199897,GGG,2014B,Distinction,F,21,Media and Communications,media115,media115 - Media Writing,Beginner,Lower Than A Level,20-30%,0,90,N
user4516,1990650,FFF,2013J,Fail,F,23,Business and Management,bus275,bus275 - Supply Chain,Medium,Lower Than A Level,80-90%,0,60,N
user1677,538897,BBB,2013B,Fail,F,33,Media and Communications,media230,media230 - PR Fundamentals,Medium,A Level or Equivalent,30-40%,0,120,N
user5319,605597,FFF,2014B,Withdrawn,F,20,Computer science,comp175,comp175 - Computer Networks,Beginner,A Level or Equivalent,60-70%,0,90,N
user3709,583645,BBB,2013J,Distinction,F,18,Creative Arts and Design,arts125,arts125 - Digital Media,Beginner,A Level or Equivalent,50-60%,0,90,N
user5205,577527,BBB,2014B,Withdrawn,F,18,Business and Management,bus135,bus135 - Organizational Behavior,Beginner,Lower Than A Level,60-70%,1,120,N
user8168,697148,FFF,2014J,Distinction,F,28,Business and Management,bus175,bus175 - Business Analytics,Beginner,Lower Than A Level,40-50%,0,60,N
user5586,622208,FFF,2014B,Pass,F,32,Computer science,comp115,comp115 - Data Structures,Beginner,A Level or Equivalent,50-60%,0,60,N
user1459,521096,EEE,2014J,Withdrawn,F,28,Media and Communications,media155,media155 - Social Media,Beginner,A Level or Equivalent,10-20,0,60,N
user4171,602066,DDD,2013B,Distinction,F,30,Media and Communications,media260,media260 - Media Production,Medium,Lower Than A Level,20-30%,0,60,N
user1226,484933,GGG,2014J,Withdrawn,F,24,Business and Management,bus115,bus115 - Financial Accounting,Beginner,Lower Than A Level,20-30%,0,30,N
user0221,581129,DDD,2013J,Pass,F,21,Media and Communications,media260,media260 - Media Production,Medium,A Level or Equivalent,30-40%,0,90,Y
user0503,332884,GGG,2014B,Pass,F,21,Business and Management,bus210,bus210 - Corporate Finance,Medium,Lower Than A Level,80-90%,0,30,N
user1536,530987,FFF,2013J,Withdrawn,F,24,Business and Management,bus105,bus105 - Principles of Management,Beginner,HE Qualification,10-20,1,60,N
user2963,492726,EEE,2014J,Pass,F,26,History and Culture,hist115,hist115 - Canadian History,Beginner,Lower Than A Level,60-70%,0,60,N
user1123,444117,GGG,2014J,Withdrawn,M,22,Media and Communications,media285,media285 - Advertising Concepts,Medium,A Level or Equivalent,60-70%,0,30,N
user3687,583021,DDD,2013B,Withdrawn,F,20,Business and Management,bus300,bus300 - HR Management,Senior,Lower Than A Level,30-40%,0,90,Y
user3380,567915,CCC,2014J,Withdrawn,F,20,Computer science,comp320,comp320 - Intro to Programming,Senior,A Level or Equivalent,0-10%,0,120,N
user7244,649543,FFF,2014J,Distinction,F,20,Computer science,comp300,comp300 - Data Mining,Senior,Lower Than A Level,0-10%,0,120,N
user2263,560170,BBB,2013B,Distinction,F,20,Computer science,comp135,comp135 - Databases,Beginner,HE Qualification,20-30%,0,60,N
user0634,1689639,EEE,2014B,Withdrawn,F,18,History and Culture,hist155,hist155 - History of Science,Beginner,A Level or Equivalent,70-80%,0,30,N
user1845,546632,BBB,2013B,Fail,M,18,Media and Communications,media260,media260 - Media Production,Medium,A Level or Equivalent,40-50%,0,60,N
user7040,640330,FFF,2014J,Distinction,F,23,Creative Arts and Design,arts320,arts320 - Design Fundamentals,Senior,HE Qualification,50-60%,0,60,N
user6681,577934,DDD,2014B,Withdrawn,F,28,Computer science,comp230,comp230 - Software Engineering,Medium,Lower Than A Level,50-60%,0,60,N
user8756,416500,CCC,2014B,Distinction,F,19,Computer science,comp125,comp125 - Algorithms,Beginner,A Level or Equivalent,90-100%,0,90,N
user6081,1840034,BBB,2014B,Withdrawn,F,19,Computer science,comp300,comp300 - Data Mining,Senior,Lower Than A Level,10-20,0,60,Y
user6208,61352,DDD,2013J,Pass,F,27,Business and Management,bus155,bus155 - Operations Management,Beginner,A Level or Equivalent,40-50%,0,60,N
user8979,519589,GGG,2013J,Pass,F,21,Computer science,comp275,comp275 - Computer Security,Medium,Lower Than A Level,90-100%,0,30,N
user2218,558654,FFF,2013B,Pass,M,21,Business and Management,bus125,bus125 - Marketing Basics,Beginner,Lower Than A Level,50-60%,0,60,N
user3050,512839,BBB,2013J,Pass,F,29,Business and Management,bus285,bus285 - Business Law,Medium,Lower Than A Level,20-30%,0,150,N
user0176,365642,AAA,2013J,Fail,F,22,Computer science,comp285,comp285 - Cloud Computing,Medium,Lower Than A Level,10-20,0,60,N
user4938,467303,DDD,2013J,Pass,F,23,Business and Management,bus155,bus155 - Operations Management,Beginner,Lower Than A Level,20-30%,0,120,N
user1932,549196,BBB,2013B,Withdrawn,F,22,History and Culture,hist285,hist285 - Medieval Worlds,Medium,A Level or Equivalent,0-10%,0,120,N
user5188,573853,BBB,2014B,Pass,F,27,Computer science,comp135,comp135 - Databases,Beginner,A Level or Equivalent,,0,60,N
user0147,319047,AAA,2013J,Pass,F,19,Computer science,comp320,comp320 - Intro to Programming,Senior,A Level or Equivalent,50-60%,0,60,N
